createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
11104141,2020-10-22,0x6a5253171a657cf6fd312a23dfa7c33276c96c35,1.5100000000000001e-16,6.63e-15,3.0200000000000003e-16,Wrapped Ether,0xe9d6542abd3efca6a486562f96a94014c8198251,Liquid Core,LCORE,6.63e-15,18,9,0x1bd3483c0eff0e1bf669a439e841337810f48933,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,95.0,4500.0,1603419299,2020-10-23 11:14,burn,1603419299,2020-10-23 11:14,98.63309063,1.5100000000000001e-16,-1.0,20.675555555555555h,True,1603419299,1,7,0,0.125,0.875,0.0,0.0,0.28735632183908044,0.0,6,1,3.0,1305,653.834841531101031835,0x1bd3483c0eff0e1bf669a439e841337810f48933,100.0,0.0,653.834841531101031835,0x1bd3483c0eff0e1bf669a439e841337810f48933,5000.0,0,653.83484153,500
11033501,2020-10-11,0x7f431fad2eff3a5a0f9576948041eee9dcdbb57c,2.57e-14,3.9e-17,7.8e-17,Yearn Finance Trading,0x7d8e8321c9a9c47e6b7040ad862e27bb348013a3,Yearn Finance Trading,YFIT,2.57e-14,18,7,0xbea22503979aabb047d1c5f6a759d777789d24bc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,25.0,17000.0,1602433399,2020-10-12 1:23,burn,1602433399,2020-10-12 1:23,25.40866035,3.9e-17,-1.0,6.444444444444445h,True,1602433399,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.32471333014811277,0.0,5,0,5.0,16744,651.920240520264870458,0xbea22503979aabb047d1c5f6a759d777789d24bc,100.0,0.0,651.920240520264870458,0xbea22503979aabb047d1c5f6a759d777789d24bc,17000.0,0,651.92024052,0
11031465,2020-10-11,0x7f99b1eff664c2dcdebb227e4491395d85e60eb0,7.07e-15,1.42e-16,2.84e-16,Dandy.Dego,0xa0f799137c07ea6eec4697548998a4d1077bdd50,Dandy.Dego,DANDY,7.07e-15,18,10,0x6b1ac27fb39b48a661a039a41ed1e0d8dea3a751,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,5000.0,1602469907,2020-10-12 11:31,burn,1602469907,2020-10-12 11:31,92.21758842,1.42e-16,-1.0,24.20722222222222h,True,1602469907,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.1524436566219296,0.0,8,0,8.0,11847,651.920240520264870458,0x6b1ac27fb39b48a661a039a41ed1e0d8dea3a751,100.0,0.0,651.920240520264870458,0x6b1ac27fb39b48a661a039a41ed1e0d8dea3a751,5000.0,0,651.92024052,0
12840419,2021-07-16,0x66d8c7d5fbe7ac7b0afc89bcb6a0a7b4ac013d16,1e-18,0.011315116000000002,1e-18,Wrapped Ether,0xc0de7c0226381baa35fb60d63c6466c21b845d6a,Balerion Inu | t.me/BalerionInu,BalerionInu,0.011315116000000002,9,88,0xf68254c19da5bbd47021811c39d48c15b1c5eb07,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,8.03e+17,1627366970,2021-07-27 6:22,burn,1627366970,2021-07-27 6:22,0.057705824,1e-18,-1.0,248.39416666666668h,True,1627366970,1,15,71,0.011494252873563218,0.1724137931034483,0.8160919540229885,0.0,0.06092399357175152,0.9841464888602394,15,0,15.0,893556,650.172458546831132880,0xf68254c19da5bbd47021811c39d48c15b1c5eb07,100.0,0.0,650.172458546831132880,0xf68254c19da5bbd47021811c39d48c15b1c5eb07,1e+18,88000000000000000,650.17245855,753599999999999232
11667374,2021-01-16,0xc12b40c12f879fbdcc54a13221a6ad56b1958a8f,2.7800000000000003e-13,4e-18,8e-18,pixy.finance,0xb4b1870bcd55c325844c0087fc8171ecd98f5271,pixy.finance,Pixy,2.7800000000000003e-13,18,38,0xe10ee788c8151b3404f7368ad47b69f3beae2b4f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,3.5,135000.0,1614134583,2021-02-24 2:43,burn,1614134583,2021-02-24 2:43,2.356693073,4e-18,-1.0,921.9586111111112h,True,1614134583,1,35,1,0.02702702702702703,0.9459459459459459,0.02702702702702703,0.0,0.0694314888081172,0.009081454319319802,15,20,0.7142857142857143,279801,650.000000000000000000,0xe10ee788c8151b3404f7368ad47b69f3beae2b4f,100.0,0.0,650.000000000000000000,0xe10ee788c8151b3404f7368ad47b69f3beae2b4f,186912.50167978904,5231.441515287313450244255363941192626953125,650.0,0
11227155,2020-11-10,0x9ff2f70cc7d97e35b8a473321e6f012d17b06dac,7.1e-17,1.41e-14,1.42e-16,Wrapped Ether,0xc1ce3915717d05035319deb371bdc468389283fc,RL4R,RL4R,1.41e-14,18,8,0x6c965bd5c23d0189417f9ac5db19bab626def237,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,45.0,9000.0,1604975979,2020-11-10 11:39,burn,1604975979,2020-11-10 11:39,46.01163165,7.1e-17,-1.0,0.0811111111111111h,True,1604975979,2,5,0,0.2857142857142857,0.7142857142857143,0.0,0.30808080808080807,0.5454545454545454,0.0,2,3,0.5,198,649.793915764058934567,0x6c965bd5c23d0189417f9ac5db19bab626def237,100.0,0.0,649.793915764058934567,0x6c965bd5c23d0189417f9ac5db19bab626def237,10000.0,0,649.79391576,820.4700196600000481339520774781703948974609375
11683520,2021-01-19,0x4b0598cfcfaa6a6375cf883ea380367fb01bac4f,1.6e-13,7.000000000000001e-18,1.4000000000000003e-17,Don Coin,0x6c59783de2a7a8b6b3913d4412d7aadee421356b,Don Coin,DON,1.6e-13,18,37,0xa2a6613a7b3c866e062dd7d26c1088258357507f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,4.0,105336.0,1616100439,2021-03-18 20:47,burn,1616100439,2021-03-18 20:47,4.091189903,7.000000000000001e-18,-1.0,1408.4497222222221h,True,1616100439,1,35,0,0.027777777777777776,0.9722222222222222,0.0,0.0,0.04855805360721443,0.0,21,14,1.4,127744,649.110160142328999041,0x6ec246c64f4f5c82a7565339844efd76206c92d5,100.0,0.0,649.110160142328999041,0xa2a6613a7b3c866e062dd7d26c1088258357507f,21000000.0,0,649.11016014,20885000
11046388,2020-10-13,0xfe1aea380ab00156f6ebf92a1a921afac68dfb3b,9.02e-15,1.11e-16,2.22e-16,CoFi Token,0x4468ca9c19935ad38f5de3e4300a946da31c6f34,CoFi Token,CoFi,9.02e-15,18,7,0x48b80ec57527d6e3ccd424817c57f4d241fbf0ed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,70.0,6000.0,1602648815,2020-10-14 13:13,burn,1602648815,2020-10-14 13:13,71.84184588,1.11e-16,-1.0,19.06222222222222h,True,1602648815,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.2189661376084436,0.0,4,1,2.0,25013,648.074069840786022096,0x48b80ec57527d6e3ccd424817c57f4d241fbf0ed,100.0,0.0,648.074069840786022096,0x48b80ec57527d6e3ccd424817c57f4d241fbf0ed,81775.2346575,0,648.07406984,75775
13014917,2021-08-13,0xe052a67abe9f3914ec126f85af42051dab8f814c,217282.6797,29.53922957,59.07845913,Niros,0x0770e5018b71f5fbda00f42dd13507e03d101a90,Niros,NIROS,217282.6797,18,708,0x5c627d0eb32a938e975795b24bf78758758ffcb9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,0.015369999999999998,24500.0,1636871293,2021-11-14 6:28,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636871293,61,646,0,0.08628005657708628,0.9137199434229137,0.0,0.3577016786730929,0.4960562422726145,0.0,485,161,2.993827160493827,7904517,2476.699228139532004977,0x5c627d0eb32a938e975795b24bf78758758ffcb9,100.0,0.0,2476.699228139532004977,0x5c627d0eb32a938e975795b24bf78758758ffcb9,21000000.0,0,888.69922814,391945.4494957699789665639400482177734375
11104974,2020-10-22,0x2c85ad78f947533d71cc967947ba61a04b6774f3,28.64084236,0.038516059,0.077032117,BIT DAO,0x572de1b98833ea5ca2e7e5dd2bd2416054f2c6de,BIT DAO,BDAO,28.64084236,18,26,0xd600bd5558abbddf8c26df00731c75a78ec9adc1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,21000.0,1603360334,2020-10-22 9:52,burn,1603360334,2020-10-22 9:52,23.77262743,0.038516059,-0.998379815,1.2413888888888889h,True,1603360334,1,24,0,0.04,0.96,0.0,0.0,0.35642488454224397,0.0,22,2,7.333333333333333,3681,648.074069840786022096,0xd600bd5558abbddf8c26df00731c75a78ec9adc1,100.0,0.0,648.074069840786022096,0xd600bd5558abbddf8c26df00731c75a78ec9adc1,20999.999999999996,0,647.02406984,74.4508787900000044146509026177227497100830078125
13028061,2021-08-15,0xf3badd48ac2498308b9e3377c0f40b318e67682b,0.00045668699999999995,3e-18,3e-18,NFT Rise (https://t.me/nftrise),0x78697cd723ba9758b70714a49eb2d15210360b79,NFT Rise (https://t.me/nftrise),NFT Rise,0.00045668699999999995,9,31,0x915c093b5b5678abb632edffc82db4c39ee16dff,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,0.45,925000000000000.0,1630904649,2021-09-06 5:04,burn,1630904649,2021-09-06 5:04,1.4320528369999999,3e-18,-1.0,526.3975h,True,1630904649,1,29,0,0.03333333333333333,0.9666666666666667,0.0,0.0,0.47199170124481327,0.0,19,10,1.7272727272727273,964,645.174395028197006879,0x915c093b5b5678abb632edffc82db4c39ee16dff,100.0,0.0,645.174395028197006879,0x915c093b5b5678abb632edffc82db4c39ee16dff,1000000000000000.0,1934966113.4281976222991943359375,645.17439503,74999999999999.984375
11739768,2021-01-27,0x782c4a8866d46631073ed82a18284e1b45283c18,2.2200000000000001e-13,1.4000000000000003e-17,2.8000000000000005e-17,xProject.finance,0x40304195abab064a0f4444acb6e7556d9f492b98,xProject.finance,SXT,2.2200000000000001e-13,18,380,0xc75412f6b15378ac16583b78281bb947ac7a62a1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,23.8225,31000.0,1619565645,2021-04-27 23:20,burn,1619565645,2021-04-27 23:20,8.968364345,1.4000000000000003e-17,-1.0,2163.762777777778h,True,1619565645,9,361,9,0.023746701846965697,0.9525065963060686,0.023746701846965697,0.004347847102724232,0.012335415015177587,0.01793678260925607,215,146,1.4625850340136055,1241304,644.510000000000000000,0xc22fb675b8d3975ccdfdadedec2e6654a5be117b,100.0,0.0,644.510000000000000000,0xc75412f6b15378ac16583b78281bb947ac7a62a1,199999.99999999997,0,644.51,0
12655822,2021-06-18,0xdec6f777ad6ad175d8c4d446c1070270faea0671,0.000141726,8e-18,1.6e-17,presale starbase.co,0x241d5f292b257ef0e370b0c5c4ce54b6d51bd32f,presale starbase.co,STAR,0.000141726,9,13,0x1f8e2c8019ae39be366f568978c3bd41a35e7fed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,4.5,92000000000000.0,1623987889,2021-06-18 3:44,burn,1623987889,2021-06-18 3:44,4.542967761,8e-18,-1.0,1.0652777777777778h,True,1623987889,1,11,0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.3270686504829026,0.0,7,4,1.4,3831,643.428317685816497288,0x3e925857aacb9d4c82d101b3a2e4479dbee4cb92,100.0,0.0,643.428317685816497288,0x3e925857aacb9d4c82d101b3a2e4479dbee4cb92,99999999999999.98,0,643.42831769,-0.0167772199999999989394883215254594688303768634796142578125
11194529,2020-11-05,0x81fafd685dadfcc3472c543b6a8be6a3db15cc9e,7.36e-15,1.3600000000000002e-16,2.7200000000000003e-16,speedfinance.org,0x3e9af177aeda7d3281654beb50d1d5f7204dafd4,speedfinance.org,SPFI,7.36e-15,18,21,0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,75.0,5500.0,1604671080,2020-11-06 13:58,burn,1604671080,2020-11-06 13:58,87.29328623,1.3600000000000002e-16,-1.0,35.33972222222222h,True,1604671080,1,19,0,0.05,0.95,0.0,0.0,0.14561960888932005,0.0,17,2,5.666666666666667,123699,642.261628933256450005,0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a,100.0,0.0,642.261628933256450005,0x746df83bb37a1f6c51a5c930228aaa8f1f2aa05a,7500.0,0,642.26162893,1959.62267896999992444762028753757476806640625
12721925,2021-06-28,0xff8adbcf49264adca2ad6bdd323eae1f7b040089,5.446982176000001,84582938.71,10.89396435,Wrapped Ether,0xfd63e521c7cd1a1c7bc8da731c2b957738e49540,AWOO Finance,AWOO,84582938.71,18,249,0x2567ddeffff4ab3f64adceeddc50eebc3d632a69,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,0.25,193750.0,1635573963,2021-10-30 6:06,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635573963,16,231,1,0.06451612903225806,0.9314516129032258,0.004032258064516129,0.026031775856054793,0.10065012743290419,0.014541138165585502,100,131,0.7575757575757576,10495327,21375.521740900906538540,0x2567ddeffff4ab3f64adceeddc50eebc3d632a69,100.0,0.0,21375.521740900906538540,0x2567ddeffff4ab3f64adceeddc50eebc3d632a69,1000000000.0,0,1092.60240523,754099458.95438861846923828125
11404511,2020-12-07,0xcd954cbadf5102028b5cb65cb121fc0a11a91e7d,8.05e-15,1.25e-16,2.5e-16,Bridge Finance,0x50123470257915a1ac96b4433e2a018fbe3918dc,Bridge Finance,BFR,8.05e-15,18,9,0x3ad3a66f86dd08fa3f14708b6055e2a0c812876f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,82.0,5000.0,1607348481,2020-12-07 22:41,burn,1607348481,2020-12-07 22:41,79.54932062,1.25e-16,-1.0,5.559444444444445h,True,1607348481,1,7,0,0.125,0.875,0.0,0.0,0.19977321237993598,0.0,5,2,1.6666666666666667,14992,640.312423743284867648,0x3ad3a66f86dd08fa3f14708b6055e2a0c812876f,100.0,0.0,640.312423743284867648,0x3ad3a66f86dd08fa3f14708b6055e2a0c812876f,500000.0,0,640.31242374,494698.2521599999745376408100128173828125
12655413,2021-06-18,0x9d29cd202d18d94891bddb2d424b2eaa95de6b5d,0.000135941,8e-18,1.6e-17,Saint Seiya Swap,0x21cdbed0e09759a8c7d31cc7ff97c955abb2d908,Saint Seiya Swap,Seiya,0.000135941,9,6,0xa766b3d6523105046dc18589f9893a826ee5f313,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,4.4,93000000000000.0,1623980378,2021-06-18 10:39,burn,1623980378,2021-06-18 10:39,4.707078661000001,8e-18,-1.0,0.2975h,True,1623980378,1,4,0,0.2,0.8,0.0,0.0,0.35992217898832685,0.0,3,1,1.5,1028,639.687423668779030593,0xecccd621bb3e3412bc6c99d6ed17aeaf8c04041e,100.0,0.0,639.687423668779030593,0xecccd621bb3e3412bc6c99d6ed17aeaf8c04041e,99999999999999.98,0,639.68742367,0
10997707,2020-10-05,0x1f17cf32ad52b05cf93aaf9e2107bda691339657,1.03e-16,9.78e-15,2.06e-16,Wrapped Ether,0xf76ed8b4995dcc6d035d3f8cdffdf111cdc9f146,DogeCore.finance,DOGECORE,9.78e-15,18,58,0x338d9ae908e92f6b06f743ecc7ce2be5bd37306d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,55.0,7425.0,1601928059,2020-10-05 20:00,burn,1601928059,2020-10-05 20:00,65.44736096,1.03e-16,-1.0,0.2863888888888889h,True,1601928059,1,56,0,0.017543859649122806,0.9824561403508771,0.0,0.0,0.5483870967741935,0.0,40,16,2.3529411764705883,1023,639.042252124223785054,0x338d9ae908e92f6b06f743ecc7ce2be5bd37306d,100.0,0.0,639.042252124223785054,0x338d9ae908e92f6b06f743ecc7ce2be5bd37306d,9761.73808809421,113.8572364384314852259194594807922840118408203125,639.04225212,2500
11204818,2020-11-06,0xaa09662637cb17fd8d9b942bb9e984ae09f47d0d,3.88e-14,2.6e-17,5.2e-17,brother.finance,0x2f39a14d01cea3cc238484ea5c62bef519979099,brother.finance,BRO,3.88e-14,18,7,0x8bee64d782b9154a888ab0889197aea5dc698c39,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,40.0,40800.0,1604683042,2020-11-07 2:17,burn,1604683042,2020-11-07 2:17,16.48753231,2.6e-17,-1.0,1.0283333333333333h,True,1604683042,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.7142857142857143,1.0,2,2,0.6666666666666666,3535,638.748776906852479463,0x8bee64d782b9154a888ab0889197aea5dc698c39,100.0,0.0,638.748776906852479463,0x8bee64d782b9154a888ab0889197aea5dc698c39,49999.99999999999,0,638.74877691,24759.91074423000100068747997283935546875
11192346,2020-11-04,0xaf23afc1a01db09386bc9f94d015047bb657a3b6,266.8449528,0.014135781000000002,0.014135781000000002,BurnKeep Token,0x0fbc1d585a6dca00522f1c09669842a98d0af1ba,BurnKeep Token,BurnKeep,266.8449528,18,225,0x7e602733ca4b2086cd83412f125d0a04c9e3813f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,4.8,85500.0,1605618536,2020-11-17 13:08,burn,1604674943,2020-11-06 15:02,5.518097618,0.016554293,-0.997,44.4675h,True,1604674943,1,221,0,0.0045045045045045045,0.9954954954954955,0.0,0.0,0.043739372391405164,0.0,112,109,1.018181818181818,129380,640.624695121878671648,0x7e602733ca4b2086cd83412f125d0a04c9e3813f,100.0,0.0,640.624695121878671648,0x7e602733ca4b2086cd83412f125d0a04c9e3813f,74649.41853257421,21537.281720677900011651217937469482421875,638.70282104,0
12932243,2021-07-31,0xfb3f73204116c2080f9bd0462e6bd3ece654ea0d,8e-18,1.3e-13,1.6e-17,Wrapped Ether,0xe0d0d4298dc9e0e18e99ab191f7b784ba590add4,DeFine,DFA,1.3e-13,18,59,0x4525936e5e08d66210be12633deaa7ea8071294e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.07,100000.0,1627894123,2021-08-02 8:48,burn,1627894123,2021-08-02 8:48,4.912424587,8e-18,-1.0,48.41972222222222h,True,1627894123,1,57,0,0.017241379310344827,0.9827586206896551,0.0,0.0,0.27297005959013615,0.0,37,20,1.7619047619047619,165128,637.965516309463233298,0x3abd3173d19d53cd38c4d276563732776014826c,100.0,0.0,637.965516309463233298,0x4525936e5e08d66210be12633deaa7ea8071294e,500000000.0,0,637.96551631,0
10982244,2020-10-03,0x952abb39b53493f4572166aca441c91e82e8ecba,9.88e-15,1.02e-16,2.04e-16,EDM.finance,0x22b53383e61d3bbdb1070985f80ca10eb38aecd7,EDM.finance,EDM,9.88e-15,18,10,0x7c17e551e60c58bfdb72965f950faabb2d51d462,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,59.0,6888.0,1601750302,2020-10-04 3:38,burn,1601750302,2020-10-04 3:38,64.58438819,1.02e-16,-1.0,8.940833333333334h,True,1601750302,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.2735529445685865,0.0,7,1,3.5,13873,637.488823431438677583,0x7c17e551e60c58bfdb72965f950faabb2d51d462,100.0,0.0,637.488823431438677583,0x7c17e551e60c58bfdb72965f950faabb2d51d462,10000.0,0,637.48882343,3112
13546283,2021-11-03,0x38f08dbc2fea786a917fcbafa6bbdddc9a788c22,1e-18,4660000000000.0,1e-18,Wrapped Ether,0xc0cdee38af89c2c6f5c0c8163a53242eb2392a3c,Togashi Inu,TOGASHI,4660000000000.0,9,137,0x8a436c58fe104294a99eb3ef7f6ded27c0a77b43,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,5.5,73900000000000.0,1635990932,2021-11-04 1:55,burn,1635976482,2021-11-03 21:54,23.05379539,3.7e-17,-1.0,0.5525h,True,1635976482,1,134,0,0.007407407407407408,0.9925925925925926,0.0,0.0,0.2731114632857897,0.0,110,24,4.4,1893,637.369725098479120403,0x8a436c58fe104294a99eb3ef7f6ded27c0a77b43,100.0,0.0,637.369725098479120403,0x8a436c58fe104294a99eb3ef7f6ded27c0a77b43,99999999999999.98,0,637.3697251,12674999999999.98046875
11123381,2020-10-25,0x8a78800b4229b0fa0492fda1553ec76e44a0c637,0.014861998999999999,267.4680482,0.014861998999999999,Wrapped Ether,0xc3f1cc7a647a121adb7aade62e8b8b941739d618,ypria.finance,yPRIA,267.4680482,18,1524,0xf1f467e1152b3bea289dc0ab1f88006a89dcd5ea,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,8.0,51000.0,1605488547,2020-11-16 1:02,burn,1604897915,2020-11-09 4:58,5.464233761,0.016392701000000003,-0.997,360.55916666666667h,True,1604897915,6,1513,3,0.003942181340341655,0.9940867279894875,0.0019710906701708277,0.0035035616476171527,0.0119588084209703,0.016636741848698126,834,679,1.2264705882352942,869401,638.748776906852478962,0xf1f467e1152b3bea289dc0ab1f88006a89dcd5ea,100.0,0.0,638.748776906852478962,0xf1f467e1152b3bea289dc0ab1f88006a89dcd5ea,86701.3882942125,8525.085930228253346285782754421234130859375,636.83253058,0
11260637,2020-11-15,0xc5c57abf102c682b00bd33fe9988850adf2be80a,4.84e-15,2.0699999999999999e-16,4.1399999999999997e-16,MiniVault Finance,0x5659dafd24a2b7d5e614e05fac8bd4e4631ca341,MiniVault Finance,miniCORE,4.84e-15,18,16,0xd55a722f2f488caec4bda7f7ebda5783c3bd6852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,90.0,4500.0,1605425147,2020-11-15 7:25,burn,1605425147,2020-11-15 7:25,131.6079433,2.0699999999999999e-16,-1.0,1.4694444444444446h,True,1605425147,1,14,0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.36059479553903345,0.0,14,0,14.0,1883,636.39610306789277096,0xd55a722f2f488caec4bda7f7ebda5783c3bd6852,100.0,0.0,636.39610306789277096,0xd55a722f2f488caec4bda7f7ebda5783c3bd6852,10000.0,0,636.39610307,5758.9556363800002145580947399139404296875
11130245,2020-10-26,0x78ef93bc4669be675378c975dab646f3a0de1c32,2.8e-13,4e-18,8e-18,MFA coin,0x32fb0c10a630b78e277371c1837820e1be0cdffa,MFA coin,MFA,2.8e-13,18,202,0xf1e7fe97427a7357e55b557836a95bd00dba930b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,30.0,13500.0,1610022454,2021-01-07 12:27,burn,1610022454,2021-01-07 12:27,2.303571161,4e-18,-1.0,1758.6322222222223h,True,1610022454,1,200,0,0.004975124378109453,0.9950248756218906,0.0,0.0,0.03481619447279184,0.0,100,100,0.9900990099009901,1092595,636.39610306789277096,0xf1e7fe97427a7357e55b557836a95bd00dba930b,100.0,0.0,636.39610306789277096,0xf1e7fe97427a7357e55b557836a95bd00dba930b,2400000.0,0,636.39610307,2083442
12725373,2021-06-28,0xd49c4372977ca57c42f459bb3eefdf7a29780a09,1.5e-17,7e-05,3e-17,Wrapped Ether,0xd4056600d21978851655175315d7c39594d699d3, Doge Porn Token ,DOGEPORN,7e-05,9,11,0xcc8ee08cb5f1c8b0a8478684aae3639519bee181,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9.0,45000000000000.0,1624921586,2021-06-29 8:06,burn,1624921586,2021-06-29 8:06,9.102585745,1.5e-17,-1.0,0.125h,True,1624921586,1,9,0,0.1,0.9,0.0,0.0,0.4665012406947891,0.0,6,3,1.5,403,636.39610306789277096,0xcc8ee08cb5f1c8b0a8478684aae3639519bee181,100.0,0.0,636.39610306789277096,0xcc8ee08cb5f1c8b0a8478684aae3639519bee181,99999999999999.98,49999999999999.9921875,636.39610307,4999999999999.998046875
12725165,2021-06-28,0xce855c1dac30b0c9c49f3e9b0520be903d4535ff,6.840000000000001e-05,1.5e-17,3e-17, Wild Wild Ass Token ,0x116b8c0b69c38f0baba212e77d68ef3cc9c9a8ac, Wild Wild Ass Token ,WILDASS,6.840000000000001e-05,9,7,0x650b248240cba152ddbf52d3b1e7cf6b91b77ac3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9.0,45000000000000.0,1624919679,2021-06-29 7:34,burn,1624919679,2021-06-29 7:34,9.311649438,1.5e-17,-1.0,0.38416666666666666h,True,1624919679,1,4,0,0.2,0.8,0.0,0.0,0.4491844416562108,0.0,4,0,4.0,797,636.39610306789277096,0x650b248240cba152ddbf52d3b1e7cf6b91b77ac3,100.0,0.0,636.39610306789277096,0x650b248240cba152ddbf52d3b1e7cf6b91b77ac3,99999999999999.98,49999999999999.9921875,636.39610307,4999999999999.998046875
11125979,2020-10-25,0x4f6a0dcd195129d2e717f6e2316a1deb8416081d,1.79e-14,5.699999999999999e-17,1.1399999999999998e-16,ORIA V2,0x81ddfcc1bdf9c4a49b9bde573043b8552329c100,ORIA V2,ORIAII,1.79e-14,18,7,0x29d0521fe953bfbbf4e01bd8622b59733f9ae37a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,33.0,12196.0,1603640239,2020-10-26 0:37,burn,1603640239,2020-10-26 0:37,35.55,5.699999999999999e-17,-1.0,1.7352777777777777h,True,1603640239,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.4495798319327731,0.0,5,0,5.0,952,634.403656988198641272,0x3c5fc451c74af34be458411d754478f7317bb749,100.0,0.0,634.403656988198641272,0x3c5fc451c74af34be458411d754478f7317bb749,838704.0,0,634.40365699,826508
